date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:57:15	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-5c8bf17bb1a80-gzip%22	https://industry.dexignzone.com/xhtml/plugins/fontawesome/webfonts/fa-solid-900.eot	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/plugins/fontawesome/webfonts/fa-solid-900.eot	(from https://industry.dexignzone.com/xhtml/plugins/fontawesome/css/all.min.css)
12:57:15	78268/78268	---MCZ	200	added ('OK')	application/font-woff2	etag:%22131bc-5c8bf17bb1a80-gzip%22	https://industry.dexignzone.com/xhtml/plugins/fontawesome/webfonts/fa-solid-900.woff2	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/plugins/fontawesome/webfonts/fa-solid-900.woff2	(from https://industry.dexignzone.com/xhtml/plugins/fontawesome/css/all.min.css)
12:57:15	101648/101648	---MCZ	200	added ('OK')	application/font-woff	etag:%2218d10-5c8bf17bb1a80-gzip%22	https://industry.dexignzone.com/xhtml/plugins/fontawesome/webfonts/fa-solid-900.woff	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/plugins/fontawesome/webfonts/fa-solid-900.woff	(from https://industry.dexignzone.com/xhtml/plugins/fontawesome/css/all.min.css)
12:57:16	112916/112916	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%221b914-546ed69b1b280-gzip%22	https://industry.dexignzone.com/xhtml/plugins/line-awesome/fonts/line-awesome.eot?v=1.1.	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/plugins/line-awesome/fonts/line-awesomeeb4f.eot	(from https://industry.dexignzone.com/xhtml/plugins/line-awesome/css/line-awesome.min.css)
12:57:16	918991/918991	---MCZ	200	added ('OK')	image/svg+xml	etag:%22e05cf-5c8bf17bb1a80-gzip%22	https://industry.dexignzone.com/xhtml/plugins/fontawesome/webfonts/fa-solid-900.svg	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/plugins/fontawesome/webfonts/fa-solid-900.svg	(from https://industry.dexignzone.com/xhtml/plugins/fontawesome/css/all.min.css)
12:57:16	202744/202744	---MCZ	200	added ('OK')	application/x-font-ttf	etag:%22317f8-5c8bf17bb1a80-gzip%22	https://industry.dexignzone.com/xhtml/plugins/fontawesome/webfonts/fa-solid-900.ttf	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/plugins/fontawesome/webfonts/fa-solid-900.ttf	(from https://industry.dexignzone.com/xhtml/plugins/fontawesome/css/all.min.css)
12:57:17	112916/112916	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%221b914-546ed69b1b280-gzip%22	https://industry.dexignzone.com/xhtml/plugins/line-awesome/fonts/line-awesome.eot??v=1.1.	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/plugins/line-awesome/fonts/line-awesome0176.eot	(from https://industry.dexignzone.com/xhtml/plugins/line-awesome/css/line-awesome.min.css)
12:57:17	45108/45108	---M-Z	200	added ('OK')	application/font-woff2	etag:%22b034-546ed69b1b280-gzip%22	https://industry.dexignzone.com/xhtml/plugins/line-awesome/fonts/line-awesome.woff2?v=1.1.	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/plugins/line-awesome/fonts/line-awesomeeb4f.woff2	(from https://industry.dexignzone.com/xhtml/plugins/line-awesome/css/line-awesome.min.css)
12:57:17	57436/57436	---M-Z	200	added ('OK')	application/font-woff	etag:%22e05c-546ed69b1b280-gzip%22	https://industry.dexignzone.com/xhtml/plugins/line-awesome/fonts/line-awesome.woff?v=1.1.	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/plugins/line-awesome/fonts/line-awesomeeb4f.woff	(from https://industry.dexignzone.com/xhtml/plugins/line-awesome/css/line-awesome.min.css)
12:57:17	112728/112728	---MCZ	200	added ('OK')	application/x-font-ttf	etag:%221b858-546ed69b1b280-gzip%22	https://industry.dexignzone.com/xhtml/plugins/line-awesome/fonts/line-awesome.ttf?v=1.1.	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/plugins/line-awesome/fonts/line-awesomeeb4f.ttf	(from https://industry.dexignzone.com/xhtml/plugins/line-awesome/css/line-awesome.min.css)
12:57:18	33238/33238	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2281d6-58e9a3f520180-gzip%22	https://industry.dexignzone.com/xhtml/plugins/flaticon/Flaticon.eot	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/plugins/flaticon/Flaticon.eot	(from https://industry.dexignzone.com/xhtml/plugins/flaticon/flaticon.css)
12:57:18	33238/33238	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2281d6-58e9a3f520180-gzip%22	https://industry.dexignzone.com/xhtml/plugins/flaticon/Flaticon.eot?	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/plugins/flaticon/Flaticond41d.eot	(from https://industry.dexignzone.com/xhtml/plugins/flaticon/flaticon.css)
12:57:18	18544/18544	---M-Z	200	added ('OK')	application/font-woff	etag:%224870-58e9a3f520180-gzip%22	https://industry.dexignzone.com/xhtml/plugins/flaticon/Flaticon.woff	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/plugins/flaticon/Flaticon.woff	(from https://industry.dexignzone.com/xhtml/plugins/flaticon/flaticon.css)
12:57:19	33060/33060	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%228124-58e9a3f520180-gzip%22	https://industry.dexignzone.com/xhtml/plugins/flaticon/Flaticon.ttf	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/plugins/flaticon/Flaticon.ttf	(from https://industry.dexignzone.com/xhtml/plugins/flaticon/flaticon.css)
12:57:19	22894/22894	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22596e-58f89235ad480-gzip%22	https://industry.dexignzone.com/xhtml/plugins/flaticon/beer/Flaticon.eot	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/plugins/flaticon/beer/Flaticon.eot	(from https://industry.dexignzone.com/xhtml/plugins/flaticon/beer/flaticon.css)
12:57:19	244109/244109	---MCZ	200	added ('OK')	image/svg+xml	etag:%223b98d-58e9a3f520180-gzip%22	https://industry.dexignzone.com/xhtml/plugins/flaticon/Flaticon.svg	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/plugins/flaticon/Flaticon.svg	(from https://industry.dexignzone.com/xhtml/plugins/flaticon/flaticon.css)
12:57:19	22894/22894	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22596e-58f89235ad480-gzip%22	https://industry.dexignzone.com/xhtml/plugins/flaticon/beer/Flaticon.eot?	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/plugins/flaticon/beer/Flaticond41d.eot	(from https://industry.dexignzone.com/xhtml/plugins/flaticon/beer/flaticon.css)
12:57:20	433695/433695	---MCZ	200	added ('OK')	image/svg+xml	etag:%2269e1f-546ed69b1b280-gzip%22	https://industry.dexignzone.com/xhtml/plugins/line-awesome/fonts/line-awesome.svg?v=1.1.	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/plugins/line-awesome/fonts/line-awesomeeb4f.svg	(from https://industry.dexignzone.com/xhtml/plugins/line-awesome/css/line-awesome.min.css)
12:57:20	13724/13724	---M-Z	200	added ('OK')	application/font-woff	etag:%22359c-58f89235ad480-gzip%22	https://industry.dexignzone.com/xhtml/plugins/flaticon/beer/Flaticon.woff	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/plugins/flaticon/beer/Flaticon.woff	(from https://industry.dexignzone.com/xhtml/plugins/flaticon/beer/flaticon.css)
12:57:20	22716/22716	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2258bc-58f89235ad480-gzip%22	https://industry.dexignzone.com/xhtml/plugins/flaticon/beer/Flaticon.ttf	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/plugins/flaticon/beer/Flaticon.ttf	(from https://industry.dexignzone.com/xhtml/plugins/flaticon/beer/flaticon.css)
12:57:20	173160/173160	---M-Z	200	added ('OK')	image/svg+xml	etag:%222a468-58f89235ad480-gzip%22	https://industry.dexignzone.com/xhtml/plugins/flaticon/beer/Flaticon.svg	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/plugins/flaticon/beer/Flaticon.svg	(from https://industry.dexignzone.com/xhtml/plugins/flaticon/beer/flaticon.css)
12:57:21	78748/78748	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-4fa17f49d8b80-gzip%22	https://industry.dexignzone.com/xhtml/plugins/themify/fonts/themify.eot?	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/plugins/themify/fonts/themifyd41d.eot	(from https://industry.dexignzone.com/xhtml/plugins/themify/themify-icons.css)
12:57:21	78748/78748	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-4fa17f49d8b80-gzip%22	https://industry.dexignzone.com/xhtml/plugins/themify/fonts/themify.eot?-fvbane	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/plugins/themify/fonts/themify9f24.eot	(from https://industry.dexignzone.com/xhtml/plugins/themify/themify-icons.css)
12:57:21	56108/56108	---M-Z	200	added ('OK')	application/font-woff	etag:%22db2c-4fa17f49d8b80-gzip%22	https://industry.dexignzone.com/xhtml/plugins/themify/fonts/themify.woff?-fvbane	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/plugins/themify/fonts/themify9f24.woff	(from https://industry.dexignzone.com/xhtml/plugins/themify/themify-icons.css)
12:57:21	78584/78584	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22132f8-4fa17f49d8b80-gzip%22	https://industry.dexignzone.com/xhtml/plugins/themify/fonts/themify.ttf?-fvbane	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/plugins/themify/fonts/themify9f24.ttf	(from https://industry.dexignzone.com/xhtml/plugins/themify/themify-icons.css)
12:57:22	236/236	---M--	302	error ('Found')	text/html	date:Fri,%2001%20Nov%202024%2011:57:24%20GMT	https://industry.dexignzone.com/xhtml/plugins/owl-carousel/owl.video.play.png	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/plugins/owl-carousel/owl.video.play.png	(from https://industry.dexignzone.com/xhtml/plugins/owl-carousel/owl.carousel.css)
12:57:22	236/236	---M--	302	error ('Found')	text/html	date:Fri,%2001%20Nov%202024%2011:57:24%20GMT	https://industry.dexignzone.com/xhtml/plugins/rangeslider/images/ui-bg_glass_55_fbf9ee_1x400.png	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/plugins/rangeslider/images/ui-bg_glass_55_fbf9ee_1x400.png	(from https://industry.dexignzone.com/xhtml/plugins/rangeslider/rangeslider.css)
12:57:22	236/236	---M--	302	error ('Found')	text/html	date:Fri,%2001%20Nov%202024%2011:57:24%20GMT	https://industry.dexignzone.com/xhtml/plugins/rangeslider/images/ui-bg_glass_95_fef1ec_1x400.png	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/plugins/rangeslider/images/ui-bg_glass_95_fef1ec_1x400.png	(from https://industry.dexignzone.com/xhtml/plugins/rangeslider/rangeslider.css)
12:57:22	234269/234269	---MCZ	200	added ('OK')	image/svg+xml	etag:%223931d-4fa17f49d8b80-gzip%22	https://industry.dexignzone.com/xhtml/plugins/themify/fonts/themify.svg?-fvbane	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/plugins/themify/fonts/themify9f24.svg	(from https://industry.dexignzone.com/xhtml/plugins/themify/themify-icons.css)
12:57:22	236/236	---M--	302	error ('Found')	text/html	date:Fri,%2001%20Nov%202024%2011:57:24%20GMT	https://industry.dexignzone.com/xhtml/plugins/rangeslider/images/ui-icons_222222_256x240.png	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/plugins/rangeslider/images/ui-icons_222222_256x240.png	(from https://industry.dexignzone.com/xhtml/plugins/rangeslider/rangeslider.css)
12:57:23	236/236	---M--	302	error ('Found')	text/html	date:Fri,%2001%20Nov%202024%2011:57:25%20GMT	https://industry.dexignzone.com/xhtml/plugins/rangeslider/images/ui-icons_222222_256x240.png	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/plugins/rangeslider/images/ui-icons_222222_256x240.png	(from https://industry.dexignzone.com/xhtml/plugins/rangeslider/rangeslider.css)
12:57:23	236/236	---M--	302	error ('Found')	text/html	date:Fri,%2001%20Nov%202024%2011:57:25%20GMT	https://industry.dexignzone.com/xhtml/plugins/rangeslider/images/ui-icons_888888_256x240.png	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/plugins/rangeslider/images/ui-icons_888888_256x240.png	(from https://industry.dexignzone.com/xhtml/plugins/rangeslider/rangeslider.css)
12:57:23	236/236	---M--	302	error ('Found')	text/html	date:Fri,%2001%20Nov%202024%2011:57:25%20GMT	https://industry.dexignzone.com/xhtml/plugins/rangeslider/images/ui-icons_454545_256x240.png	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/plugins/rangeslider/images/ui-icons_454545_256x240.png	(from https://industry.dexignzone.com/xhtml/plugins/rangeslider/rangeslider.css)
12:57:23	236/236	---M--	302	error ('Found')	text/html	date:Fri,%2001%20Nov%202024%2011:57:25%20GMT	https://industry.dexignzone.com/xhtml/plugins/rangeslider/images/ui-icons_454545_256x240.png	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/plugins/rangeslider/images/ui-icons_454545_256x240.png	(from https://industry.dexignzone.com/xhtml/plugins/rangeslider/rangeslider.css)
12:57:24	236/236	---M--	302	error ('Found')	text/html	date:Fri,%2001%20Nov%202024%2011:57:26%20GMT	https://industry.dexignzone.com/xhtml/plugins/rangeslider/images/ui-icons_2e83ff_256x240.png	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/plugins/rangeslider/images/ui-icons_2e83ff_256x240.png	(from https://industry.dexignzone.com/xhtml/plugins/rangeslider/rangeslider.css)
12:57:24	236/236	---M--	302	error ('Found')	text/html	date:Fri,%2001%20Nov%202024%2011:57:26%20GMT	https://industry.dexignzone.com/xhtml/plugins/rangeslider/images/ui-icons_cd0a0a_256x240.png	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/plugins/rangeslider/images/ui-icons_cd0a0a_256x240.png	(from https://industry.dexignzone.com/xhtml/plugins/rangeslider/rangeslider.css)
12:57:24	4024/4024	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22fb8-5823bbbdc1f80-gzip%22	https://industry.dexignzone.com/xhtml/plugins/lightgallery/fonts/lg.eot?n1z373	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/plugins/lightgallery/fonts/lgd641.eot	(from https://industry.dexignzone.com/xhtml/plugins/lightgallery/css/lightgallery.min.css)
12:57:25	4024/4024	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22fb8-5823bbbdc1f80-gzip%22	https://industry.dexignzone.com/xhtml/plugins/lightgallery/fonts/lg.eot?	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/plugins/lightgallery/fonts/lgd41d.eot	(from https://industry.dexignzone.com/xhtml/plugins/lightgallery/css/lightgallery.min.css)
12:57:25	3956/3956	---M-Z	200	added ('OK')	application/font-woff	etag:%22f74-5823bbbdc1f80-gzip%22	https://industry.dexignzone.com/xhtml/plugins/lightgallery/fonts/lg.woff?n1z373	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/plugins/lightgallery/fonts/lgd641.woff	(from https://industry.dexignzone.com/xhtml/plugins/lightgallery/css/lightgallery.min.css)
12:57:25	3880/3880	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22f28-5823bbbdc1f80-gzip%22	https://industry.dexignzone.com/xhtml/plugins/lightgallery/fonts/lg.ttf?n1z373	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/plugins/lightgallery/fonts/lgd641.ttf	(from https://industry.dexignzone.com/xhtml/plugins/lightgallery/css/lightgallery.min.css)
12:57:25	8855/8855	---M-Z	200	added ('OK')	image/svg+xml	etag:%222297-5823bbbdc1f80-gzip%22	https://industry.dexignzone.com/xhtml/plugins/lightgallery/fonts/lg.svg?n1z373	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/plugins/lightgallery/fonts/lgd641.svg	(from https://industry.dexignzone.com/xhtml/plugins/lightgallery/css/lightgallery.min.css)
12:57:26	5428/5428	---M--	200	added ('OK')	image/png	etag:%221534-5823bbbdc1f80%22	https://industry.dexignzone.com/xhtml/plugins/lightgallery/img/vimeo-play.png	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/plugins/lightgallery/img/vimeo-play.png	(from https://industry.dexignzone.com/xhtml/plugins/lightgallery/css/lightgallery.min.css)
12:57:26	4526/4526	---M--	200	added ('OK')	image/png	etag:%2211ae-5823bbbdc1f80%22	https://industry.dexignzone.com/xhtml/plugins/lightgallery/img/video-play.png	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/plugins/lightgallery/img/video-play.png	(from https://industry.dexignzone.com/xhtml/plugins/lightgallery/css/lightgallery.min.css)
12:57:26	5177/5177	---M--	200	added ('OK')	image/png	etag:%221439-5823bbbdc1f80%22	https://industry.dexignzone.com/xhtml/plugins/lightgallery/img/youtube-play.png	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/plugins/lightgallery/img/youtube-play.png	(from https://industry.dexignzone.com/xhtml/plugins/lightgallery/css/lightgallery.min.css)
12:57:26	4178/4178	---M--	200	added ('OK')	image/gif	etag:%221052-5823bbbdc1f80%22	https://industry.dexignzone.com/xhtml/plugins/lightgallery/img/loading.gif	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/plugins/lightgallery/img/loading.gif	(from https://industry.dexignzone.com/xhtml/plugins/lightgallery/css/lightgallery.min.css)
12:57:27	18432/18432	---M-Z	200	added ('OK')	text/css	etag:%224800-61f2b656d9880-gzip%22	https://industry.dexignzone.com/xhtml/plugins/swiper/swiper-bundle.min.css	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/plugins/swiper/swiper-bundle.min.css	(from https://industry.dexignzone.com/xhtml/index-20.html)
12:57:28	2101645/2101645	---M--	200	added ('OK')	image/jpeg	etag:%2220118d-6229fe79404f6%22	https://industry.dexignzone.com/xhtml/images/main-slider/pic1.jpg	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/images/main-slider/pic1.jpg	(from https://industry.dexignzone.com/xhtml/index-20.html)
12:57:29	264576/264576	---M--	200	added ('OK')	image/jpeg	etag:%2240980-6229fe7a6547f%22	https://industry.dexignzone.com/xhtml/images/main-slider/pic2.jpg	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/images/main-slider/pic2.jpg	(from https://industry.dexignzone.com/xhtml/index-20.html)
12:57:29	225040/225040	---M--	200	added ('OK')	image/jpeg	etag:%2236f10-6229fe7be9f4c%22	https://industry.dexignzone.com/xhtml/images/main-slider/pic4.jpg	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/images/main-slider/pic4.jpg	(from https://industry.dexignzone.com/xhtml/index-20.html)
12:57:30	244814/244814	---M--	200	added ('OK')	image/jpeg	etag:%223bc4e-6229fe7a9afe1%22	https://industry.dexignzone.com/xhtml/images/main-slider/pic3.jpg	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/images/main-slider/pic3.jpg	(from https://industry.dexignzone.com/xhtml/index-20.html)
12:57:30	299783/299783	---M--	200	added ('OK')	image/jpeg	etag:%2249307-6229fe7be8fac%22	https://industry.dexignzone.com/xhtml/images/main-slider/pic5.jpg	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/images/main-slider/pic5.jpg	(from https://industry.dexignzone.com/xhtml/index-20.html)
12:57:30	99854/99854	---M--	200	added ('OK')	image/jpeg	etag:%221860e-6229ff974f5cf%22	https://industry.dexignzone.com/xhtml/images/our-work/oilgas/pic1.jpg	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/images/our-work/oilgas/pic1.jpg	(from https://industry.dexignzone.com/xhtml/index-20.html)
12:57:31	82302/82302	---M--	200	added ('OK')	image/jpeg	etag:%221417e-6229ff973ec2e%22	https://industry.dexignzone.com/xhtml/images/our-work/oilgas/pic2.jpg	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/images/our-work/oilgas/pic2.jpg	(from https://industry.dexignzone.com/xhtml/index-20.html)
12:57:31	262038/262038	---M--	200	added ('OK')	image/jpeg	etag:%223ff96-6229ff987c259%22	https://industry.dexignzone.com/xhtml/images/our-work/oilgas/pic3.jpg	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/images/our-work/oilgas/pic3.jpg	(from https://industry.dexignzone.com/xhtml/index-20.html)
12:57:32	169369/169369	---M--	200	added ('OK')	image/jpeg	etag:%2229599-6229ff989a6ba%22	https://industry.dexignzone.com/xhtml/images/our-work/oilgas/pic4.jpg	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/images/our-work/oilgas/pic4.jpg	(from https://industry.dexignzone.com/xhtml/index-20.html)
12:57:32	125329/125329	---M--	200	added ('OK')	image/jpeg	etag:%221e991-6229ff99d2ec4%22	https://industry.dexignzone.com/xhtml/images/our-work/oilgas/pic5.jpg	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/images/our-work/oilgas/pic5.jpg	(from https://industry.dexignzone.com/xhtml/index-20.html)
12:57:32	12401/12401	---M--	200	added ('OK')	image/jpeg	etag:%223071-6229ff1bdf80b%22	https://industry.dexignzone.com/xhtml/images/blog/recent-blog/pic1.jpg	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/images/blog/recent-blog/pic1.jpg	(from https://industry.dexignzone.com/xhtml/index-20.html)
12:57:32	10284/10284	---M--	200	added ('OK')	image/jpeg	etag:%22282c-6229ff1be462b%22	https://industry.dexignzone.com/xhtml/images/blog/recent-blog/pic2.jpg	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/images/blog/recent-blog/pic2.jpg	(from https://industry.dexignzone.com/xhtml/index-20.html)
12:57:32	10401/10401	---M--	200	added ('OK')	image/jpeg	etag:%2228a1-6229ff1d018b4%22	https://industry.dexignzone.com/xhtml/images/blog/recent-blog/pic3.jpg	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/images/blog/recent-blog/pic3.jpg	(from https://industry.dexignzone.com/xhtml/index-20.html)
12:57:33	151102/151102	---M-Z	200	added ('OK')	application/x-javascript	etag:%2224e3e-61f2b66433800-gzip%22	https://industry.dexignzone.com/xhtml/plugins/swiper/swiper-bundle.min.js	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/plugins/swiper/swiper-bundle.min.js	(from https://industry.dexignzone.com/xhtml/index-20.html)
12:57:33	552/552	---M-Z	200	added ('OK')	text/css	etag:%22228-5d43520ab3680-gzip%22	https://industry.dexignzone.com/xhtml/css/skin/skin-7.css	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/css/skin/skin-7.css	(from https://industry.dexignzone.com/xhtml/index-19.html)
12:57:33	1967/1967	---M--	200	added ('OK')	image/png	etag:%227af-6229fe1a479e4%22	https://industry.dexignzone.com/xhtml/images/logo-white-7.png	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/images/logo-white-7.png	(from https://industry.dexignzone.com/xhtml/index-19.html)
12:57:33	2067/2067	---M--	200	added ('OK')	image/png	etag:%22813-6229fde631876%22	https://industry.dexignzone.com/xhtml/images/logo-7.png	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/images/logo-7.png	(from https://industry.dexignzone.com/xhtml/index-19.html)
12:57:34	477/477	---M--	200	added ('OK')	image/jpeg	etag:%221dd-6229fed6a996b%22	https://industry.dexignzone.com/xhtml/images/pattern/pt13.jpg	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/images/pattern/pt13.jpg	(from https://industry.dexignzone.com/xhtml/index-19.html)
12:57:35	57719/57719	---M--	200	added ('OK')	image/jpeg	etag:%22e177-6229ff7730a43%22	https://industry.dexignzone.com/xhtml/images/our-services/ship/pic1.jpg	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/images/our-services/ship/pic1.jpg	(from https://industry.dexignzone.com/xhtml/index-19.html)
12:57:35	75558/75558	---M--	200	added ('OK')	image/jpeg	etag:%2212726-6229ff774b024%22	https://industry.dexignzone.com/xhtml/images/our-services/ship/pic2.jpg	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/images/our-services/ship/pic2.jpg	(from https://industry.dexignzone.com/xhtml/index-19.html)
12:57:36	23554/23554	---M--	200	added ('OK')	image/jpeg	etag:%225c02-6229ffce08438%22	https://industry.dexignzone.com/xhtml/images/blog/default/ship/thum1.jpg	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/images/blog/default/ship/thum1.jpg	(from https://industry.dexignzone.com/xhtml/index-19.html)
12:57:36	68141/68141	---M--	200	added ('OK')	image/jpeg	etag:%2210a2d-6229ff785b78d%22	https://industry.dexignzone.com/xhtml/images/our-services/ship/pic3.jpg	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/images/our-services/ship/pic3.jpg	(from https://industry.dexignzone.com/xhtml/index-19.html)
12:57:36	21872/21872	---M--	200	added ('OK')	image/jpeg	etag:%225570-6229ffcdff798%22	https://industry.dexignzone.com/xhtml/images/blog/default/ship/thum2.jpg	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/images/blog/default/ship/thum2.jpg	(from https://industry.dexignzone.com/xhtml/index-19.html)
